,0,1,2,3,4,5
32,1,32,0.5025032758712769,1.399648904800415,0.5211914777755737,2.885092908400111e-05
33,2,0,0.529142439365387,0.3789631426334381,-0.5286244750022888,1.0
34,2,1,0.5365078449249268,0.35448041558265686,-0.4908750057220459,1.0
35,2,2,0.5430877208709717,0.35354873538017273,-0.4908221364021301,0.9999868869781494
36,2,3,0.5497323274612427,0.3524512052536011,-0.4909060597419739,1.0
37,2,4,0.517724871635437,0.3579767942428589,-0.49180611968040466,1.0
38,2,5,0.510852575302124,0.35925671458244324,-0.49167361855506897,0.9999816417694092
39,2,6,0.50392085313797,0.3607643246650696,-0.49170637130737305,1.0
40,2,7,0.5580617189407349,0.37263238430023193,-0.3098936080932617,0.9999963045120239
41,2,8,0.4959627687931061,0.38303083181381226,-0.3064853549003601,0.9999794960021973
42,2,9,0.5433545708656311,0.41007915139198303,-0.4637936055660248,0.9999731779098511
43,2,10,0.5173455476760864,0.4146314263343811,-0.46286654472351074,0.9999607801437378
44,2,11,0.6075307130813599,0.5521697402000427,-0.22871676087379456,0.9999401569366455
45,2,12,0.4511478841304779,0.5678859949111938,-0.2417541742324829,0.9995937943458557
46,2,13,0.6519753336906433,0.7546157240867615,-0.23946301639080048,0.9767334461212158
47,2,14,0.4183275103569031,0.7921775579452515,-0.25674140453338623,0.9788058400154114
48,2,15,0.6897674798965454,0.9355382323265076,-0.4086385667324066,0.5875140428543091
49,2,16,0.4059508740901947,0.9835277199745178,-0.38089215755462646,0.46413886547088623
50,2,17,0.7073146104812622,0.9804527163505554,-0.45688819885253906,0.36535120010375977
51,2,18,0.3965291380882263,1.033484935760498,-0.4273901879787445,0.2415701299905777
52,2,19,0.6966325044631958,0.9898538589477539,-0.4986371099948883,0.4372979700565338
53,2,20,0.40877485275268555,1.0411840677261353,-0.4707984924316406,0.2974192202091217
54,2,21,0.6857954263687134,0.9766014218330383,-0.431749165058136,0.4688228666782379
55,2,22,0.4194052815437317,1.022538661956787,-0.4030397832393646,0.31828445196151733
56,2,23,0.5782925486564636,0.9501332640647888,-0.004515587817877531,0.9614617824554443
57,2,24,0.4852077066898346,0.9568372964859009,0.0054230536334216595,0.9606375694274902
58,2,25,0.5913223028182983,1.1251044273376465,-0.21444030106067657,0.058841101825237274
59,2,26,0.4838036596775055,1.1457682847976685,-0.1060497909784317,0.014914775267243385
60,2,27,0.5916366577148438,1.3197236061096191,0.13928835093975067,0.0011809709249064326
61,2,28,0.5003839731216431,1.3271950483322144,0.2753928303718567,0.0003076497814618051
62,2,29,0.5947231650352478,1.3512687683105469,0.1651879847049713,0.0014226969797164202
63,2,30,0.5031141638755798,1.3574275970458984,0.3020831346511841,0.0004640451807063073
64,2,31,0.5819084644317627,1.38113272190094,-0.018456723541021347,0.0010557223577052355
65,2,32,0.5106621980667114,1.392473816871643,0.13799767196178436,0.00021749008737970144
66,3,0,0.5281742215156555,0.3888452649116516,-0.4848380982875824,1.0
67,3,1,0.5350754857063293,0.36286023259162903,-0.45252418518066406,1.0
68,3,2,0.5414233207702637,0.3617730140686035,-0.4524698257446289,0.9999963045120239
69,3,3,0.5478531718254089,0.3605482876300812,-0.4525975286960602,1.0
70,3,4,0.5167249441146851,0.3664972186088562,-0.4537723958492279,1.0
71,3,5,0.5099731683731079,0.3676871061325073,-0.45364484190940857,0.9999954700469971
72,3,6,0.5031774044036865,0.36914482712745667,-0.4536067545413971,1.0
73,3,7,0.5560653805732727,0.3778678774833679,-0.2812469005584717,0.999998927116394
74,3,8,0.4950067400932312,0.38883480429649353,-0.27662792801856995,0.9999946355819702
75,3,9,0.5415691137313843,0.41878458857536316,-0.42175108194351196,0.9999942779541016
76,3,10,0.5169142484664917,0.4233245849609375,-0.4204391837120056,0.9999879598617554
77,3,11,0.6031683087348938,0.5525817275047302,-0.19963954389095306,0.9999732971191406
78,3,12,0.4533213973045349,0.5667974948883057,-0.19621548056602478,0.9997168183326721
79,3,13,0.6463152170181274,0.7519338726997375,-0.20103171467781067,0.9925923347473145
80,3,14,0.4263324737548828,0.7910366654396057,-0.18579736351966858,0.9938915967941284
81,3,15,0.6824119091033936,0.9359092712402344,-0.358856201171875,0.7593314051628113
82,3,16,0.4129069447517395,0.9834159016609192,-0.31811776757240295,0.8123958110809326
83,3,17,0.6996848583221436,0.9811308979988098,-0.4008532166481018,0.5465183258056641
84,3,18,0.40293917059898376,1.0295696258544922,-0.36273759603500366,0.5874993205070496
85,3,19,0.6903168559074402,0.9911441206932068,-0.443772554397583,0.616554319858551
86,3,20,0.41436856985092163,1.03537118434906,-0.40873247385025024,0.6483155488967896
87,3,21,0.6794906854629517,0.9772208333015442,-0.38131266832351685,0.6492688655853271
88,3,22,0.4252646565437317,1.0189391374588013,-0.34140142798423767,0.6633399724960327
89,3,23,0.5783380270004272,0.9505245685577393,-0.011128238402307034,0.9464514255523682
90,3,24,0.4876181185245514,0.9581196308135986,0.01192430965602398,0.95103919506073
91,3,25,0.592575192451477,1.1248618364334106,-0.2690439820289612,0.2405945509672165
92,3,26,0.48699045181274414,1.1461340188980103,-0.08222080767154694,0.04781173914670944
93,3,27,0.5951216816902161,1.3190722465515137,0.03820750489830971,0.0044175018556416035
94,3,28,0.5049530267715454,1.322859764099121,0.27185189723968506,0.0010451583657413721
95,3,29,0.5990725755691528,1.3525336980819702,0.05975542217493057,0.0038650615606456995
96,3,30,0.5083810091018677,1.3537713289260864,0.29556235671043396,0.001449858769774437
97,3,31,0.5858104228973389,1.3773808479309082,-0.12653066217899323,0.0032253037206828594
98,3,32,0.5139536261558533,1.3858882188796997,0.12776073813438416,0.0006557325832545757
99,4,0,0.5248521566390991,0.38682830333709717,-0.4416923522949219,1.0
100,4,1,0.531499981880188,0.3593880236148834,-0.40846744179725647,1.0
101,4,2,0.5379953384399414,0.35783126950263977,-0.4084455072879791,0.9999954700469971
102,4,3,0.5445703268051147,0.3561456799507141,-0.4086049199104309,1.0
103,4,4,0.5129109621047974,0.36425477266311646,-0.4092557430267334,1.0
104,4,5,0.5060745477676392,0.3658486306667328,-0.4091036915779114,0.9999938011169434
105,4,6,0.4992050230503082,0.3677118420600891,-0.40907707810401917,1.0
106,4,7,0.5536171197891235,0.37308812141418457,-0.23187458515167236,0.999998927116394
107,4,8,0.4915825426578522,0.38758689165115356,-0.22694401443004608,0.9999909400939941
108,4,9,0.5394059419631958,0.41509607434272766,-0.3766818642616272,0.9999921321868896
109,4,10,0.5142277479171753,0.421298086643219,-0.3750962018966675,0.999982476234436
110,4,11,0.6007574796676636,0.5428037643432617,-0.1466662585735321,0.999982476234436
111,4,12,0.455659955739975,0.5623518228530884,-0.14326179027557373,0.9996484518051147
112,4,13,0.6400552988052368,0.737833559513092,-0.14451277256011963,0.9947891235351562
113,4,14,0.43397459387779236,0.7723659873008728,-0.124369777739048,0.9880056977272034
114,4,15,0.6739749312400818,0.9187858700752258,-0.32484152913093567,0.840233325958252
115,4,16,0.42063242197036743,0.9658570885658264,-0.28621697425842285,0.7510541081428528
116,4,17,0.6918227672576904,0.965671956539154,-0.37239211797714233,0.6660176515579224
117,4,18,0.41127094626426697,1.0065754652023315,-0.3369219899177551,0.5374104976654053
118,4,19,0.6805201768875122,0.9741056561470032,-0.4168855547904968,0.7322675585746765
119,4,20,0.4209668040275574,1.0246857404708862,-0.3826344609260559,0.6046357154846191
120,4,21,0.6700781583786011,0.9586374759674072,-0.3485216200351715,0.7508479356765747
121,4,22,0.43050169944763184,1.01864492893219,-0.3094884753227234,0.6239355802536011
122,4,23,0.5755652785301208,0.9412915706634521,-0.008150575682520866,0.9686585068702698
123,4,24,0.4878605902194977,0.9488983154296875,0.009032154455780983,0.9587527513504028
124,4,25,0.5902017951011658,1.1015121936798096,-0.22177524864673615,0.21853917837142944
125,4,26,0.4849429130554199,1.112419843673706,-0.2286669909954071,0.10002708435058594
126,4,27,0.5924559831619263,1.2768770456314087,0.08339754492044449,0.004352324176579714
127,4,28,0.5027918815612793,1.2841770648956299,0.08580665290355682,0.0016543578822165728
128,4,29,0.5960870385169983,1.3054265975952148,0.10514912754297256,0.004985947161912918
129,4,30,0.5070203542709351,1.3126037120819092,0.10696841776371002,0.0024898387491703033
130,4,31,0.5833784937858582,1.3343061208724976,-0.07165692746639252,0.003201918676495552
131,4,32,0.5074895620346069,1.3436418771743774,-0.058066241443157196,0.001033939071930945
132,5,0,0.5186383128166199,0.379151314496994,-0.4224774241447449,1.0
133,5,1,0.5273126363754272,0.3525673747062683,-0.39258259534835815,1.0
134,5,2,0.5340589284896851,0.35144269466400146,-0.3925926685333252,0.9999994039535522
135,5,3,0.5408534407615662,0.3501511216163635,-0.39278122782707214,1.0
136,5,4,0.5088682770729065,0.35633957386016846,-0.39013370871543884,1.0
137,5,5,0.5021653771400452,0.35748329758644104,-0.3899509310722351,0.999998927116394
138,5,6,0.4954366683959961,0.3589244484901428,-0.389854371547699,1.0
139,5,7,0.551891028881073,0.36802375316619873,-0.22104692459106445,0.9999997615814209
140,5,8,0.4899579584598541,0.37807777523994446,-0.20241279900074005,0.9999977350234985
141,5,9,0.5338603854179382,0.408001571893692,-0.35881781578063965,0.9999983310699463
142,5,10,0.5086560249328613,0.41250312328338623,-0.35300758481025696,0.9999958276748657
143,5,11,0.5995617508888245,0.5312446355819702,-0.12921097874641418,0.9999938011169434
144,5,12,0.4548031687736511,0.5484942197799683,-0.10533223301172256,0.9998111128807068
145,5,13,0.6389423608779907,0.7241315245628357,-0.11391305923461914,0.9984920024871826
146,5,14,0.4380689561367035,0.7511247992515564,-0.05708286911249161,0.9916267395019531
147,5,15,0.666084885597229,0.90412437915802,-0.2770507037639618,0.9337970614433289
148,5,16,0.4258689284324646,0.9193001389503479,-0.21977964043617249,0.8578085899353027
149,5,17,0.6823607683181763,0.9520864486694336,-0.3222193121910095,0.8405227065086365
150,5,18,0.41735443472862244,0.9642687439918518,-0.26513832807540894,0.6962175965309143
151,5,19,0.6683912873268127,0.9586458206176758,-0.3663647472858429,0.8735972046852112
152,5,20,0.4245937764644623,0.9703051447868347,-0.3174685835838318,0.7527369260787964
153,5,21,0.6584257483482361,0.9420298337936401,-0.2986249625682831,0.8755778074264526
154,5,22,0.4343790113925934,0.9561413526535034,-0.2446836531162262,0.7729774713516235
155,5,23,0.5718048810958862,0.9265612959861755,-0.006335598416626453,0.9915199875831604
156,5,24,0.48516255617141724,0.9305821061134338,0.007257802877575159,0.982234537601471
157,5,25,0.5880996584892273,1.0637260675430298,-0.17212633788585663,0.40165969729423523
158,5,26,0.48125356435775757,1.10988450050354,-0.40487027168273926,0.4938816726207733
159,5,27,0.5952503681182861,1.2157047986984253,0.1466696709394455,0.017241913825273514
160,5,28,0.5015543699264526,1.2141947746276855,-0.11762665212154388,0.013691937550902367
161,5,29,0.5987933278083801,1.2415701150894165,0.17013385891914368,0.015381574630737305
162,5,30,0.5089607834815979,1.2413495779037476,-0.09663048386573792,0.0153014762327075
163,5,31,0.588979184627533,1.274914264678955,0.0015514845727011561,0.010788016952574253
164,5,32,0.4975162446498871,1.275400161743164,-0.2638060450553894,0.00866016186773777
165,6,0,0.5218091011047363,0.36772841215133667,-0.38276928663253784,1.0
166,6,1,0.5291110277175903,0.34187936782836914,-0.35276591777801514,1.0
167,6,2,0.5355921983718872,0.34053125977516174,-0.3527650237083435,0.9999997615814209
168,6,3,0.5421320796012878,0.3390437364578247,-0.35298213362693787,1.0
169,6,4,0.5108358263969421,0.3463594913482666,-0.35275939106941223,1.0
170,6,5,0.504115879535675,0.34782758355140686,-0.3525947630405426,0.9999994039535522
171,6,6,0.49737006425857544,0.34955984354019165,-0.35249027609825134,1.0
172,6,7,0.5518038272857666,0.35608962178230286,-0.18654249608516693,0.9999998807907104
173,6,8,0.49050307273864746,0.3687032461166382,-0.17805877327919006,0.9999986886978149
174,6,9,0.5363131761550903,0.39581793546676636,-0.32140129804611206,0.9999990463256836
175,6,10,0.5117700099945068,0.40139421820640564,-0.31866931915283203,0.999997615814209
176,6,11,0.5987164974212646,0.5199849009513855,-0.09653262794017792,0.9999945163726807
177,6,12,0.45447325706481934,0.5388309359550476,-0.09765617549419403,0.999870777130127
178,6,13,0.6327803134918213,0.7100698947906494,-0.07648591697216034,0.9983880519866943
179,6,14,0.4346412718296051,0.7371522784233093,-0.04847867041826248,0.9970888495445251
180,6,15,0.6530548930168152,0.8815466165542603,-0.26777681708335876,0.9496358036994934
181,6,16,0.4300696849822998,0.9064105749130249,-0.20079819858074188,0.9295943379402161
182,6,17,0.6659493446350098,0.9287011623382568,-0.3207024931907654,0.8849834203720093
183,6,18,0.42324700951576233,0.9539862871170044,-0.24662485718727112,0.8413114547729492
184,6,19,0.6519548296928406,0.9317582845687866,-0.36147379875183105,0.9080069661140442
185,6,20,0.43533292412757874,0.958742082118988,-0.2961800992488861,0.8706750273704529
186,6,21,0.6428598761558533,0.9139575362205505,-0.2885419726371765,0.9061335921287537
187,6,22,0.4455524981021881,0.9404157996177673,-0.22371003031730652,0.8839370012283325
188,6,23,0.5761948823928833,0.9147239923477173,-0.004183509852737188,0.995048463344574
189,6,24,0.4892653822898865,0.921069324016571,0.0048939562402665615,0.9917455315589905
190,6,25,0.596015453338623,1.0712096691131592,-0.1346922516822815,0.611635684967041
191,6,26,0.48901334404945374,1.0473647117614746,-0.3467896580696106,0.6439904570579529
192,6,27,0.598107099533081,1.2046390771865845,0.1828639954328537,0.024318046867847443
193,6,28,0.5119152665138245,1.204430103302002,-0.04011382907629013,0.013588457368314266
194,6,29,0.5996700525283813,1.22874116897583,0.20711512863636017,0.020718945190310478
195,6,30,0.5175151824951172,1.232536792755127,-0.016704993322491646,0.0144523149356246
196,6,31,0.5963410139083862,1.256215214729309,0.060391735285520554,0.013996983878314495
197,6,32,0.5143312215805054,1.2640297412872314,-0.16699965298175812,0.007588594686239958
198,7,0,0.5237069725990295,0.3592522442340851,-0.45560222864151,1.0
199,7,1,0.5301786661148071,0.3342873752117157,-0.42034029960632324,1.0
200,7,2,0.5362926721572876,0.33300215005874634,-0.42039117217063904,0.9999996423721313
201,7,3,0.5424713492393494,0.33161309361457825,-0.4205707907676697,1.0
202,7,4,0.5126653909683228,0.3386959433555603,-0.42107754945755005,1.0
203,7,5,0.5061886310577393,0.3402523100376129,-0.4210967421531677,0.9999994039535522
204,7,6,0.49967607855796814,0.34206071496009827,-0.4212539792060852,1.0
205,7,7,0.5516799688339233,0.34861692786216736,-0.26375821232795715,0.9999998807907104
206,7,8,0.49282652139663696,0.36126038432121277,-0.26428601145744324,0.9999990463256836
207,7,9,0.5375531911849976,0.3866877555847168,-0.3982614278793335,0.9999991655349731
208,7,10,0.5140827894210815,0.39232656359672546,-0.39784926176071167,0.9999978542327881
209,7,11,0.5979549288749695,0.5118895769119263,-0.16980580985546112,0.9999834299087524
210,7,12,0.45743411779403687,0.5319980978965759,-0.20876917243003845,0.9998564720153809
211,7,13,0.6222666501998901,0.7048115730285645,-0.13562215864658356,0.990297257900238
212,7,14,0.4387403130531311,0.7365541458129883,-0.20750220119953156,0.9960427284240723
213,7,15,0.6394869089126587,0.8807246685028076,-0.3335893452167511,0.8891866207122803
214,7,16,0.4392707943916321,0.9196527004241943,-0.3352856934070587,0.8791717290878296
215,7,17,0.6512340903282166,0.9288119673728943,-0.3870587944984436,0.7834154963493347
216,7,18,0.4340454638004303,0.9712066054344177,-0.38712817430496216,0.7139594554901123
217,7,19,0.6414288282394409,0.9336555600166321,-0.4330889582633972,0.8220335245132446
218,7,20,0.4463231563568115,0.9782229065895081,-0.4324563145637512,0.7586058974266052
219,7,21,0.6326084733009338,0.9148412942886353,-0.357913076877594,0.8276892900466919
220,7,22,0.4554729461669922,0.9562292098999023,-0.35839295387268066,0.7840072512626648
221,7,23,0.5795368552207947,0.9053985476493835,0.002088842447847128,0.9948504567146301
222,7,24,0.49210429191589355,0.9114764928817749,-0.001442287815734744,0.9930398464202881
223,7,25,0.5898980498313904,1.1011964082717896,-0.11377380788326263,0.574550986289978
224,7,26,0.49210333824157715,1.097795844078064,-0.15125063061714172,0.3695586323738098
225,7,27,0.5915333032608032,1.2782537937164307,0.2149650752544403,0.018773389980196953
226,7,28,0.5027176737785339,1.278136968612671,0.22033655643463135,0.0067552197724580765
227,7,29,0.5937054753303528,1.3098821640014648,0.238194078207016,0.013116666115820408
228,7,30,0.5038110613822937,1.309238076210022,0.2454109936952591,0.004567247349768877
229,7,31,0.5888326168060303,1.3341675996780396,0.06715789437294006,0.00906277634203434
230,7,32,0.5130406618118286,1.3404815196990967,0.07285372912883759,0.0027639460749924183
231,8,0,0.5217397809028625,0.35559219121932983,-0.45761021971702576,1.0
232,8,1,0.5289450883865356,0.3316561281681061,-0.4317198395729065,1.0
233,8,2,0.5348842740058899,0.330756813287735,-0.4317963123321533,0.9999998807907104
234,8,3,0.5408985018730164,0.3297722041606903,-0.43201613426208496,1.0
235,8,4,0.5119150280952454,0.33522823452949524,-0.4297421872615814,1.0
236,8,5,0.5058204531669617,0.3365536034107208,-0.4296547770500183,0.9999996423721313
237,8,6,0.4996867775917053,0.33813419938087463,-0.4296753406524658,1.0
238,8,7,0.5505915880203247,0.34800517559051514,-0.2643451988697052,0.9999998807907104
239,8,8,0.4937326908111572,0.35826611518859863,-0.26424235105514526,0.9999995231628418
240,8,9,0.5351141691207886,0.3839528262615204,-0.40278610587120056,0.9999994039535522
241,8,10,0.5127294659614563,0.38838115334510803,-0.4025501310825348,0.9999979734420776
242,8,11,0.5970464944839478,0.5102552175521851,-0.17648068070411682,0.9999856948852539
243,8,12,0.4579927325248718,0.5265154242515564,-0.18271920084953308,0.999757707118988
244,8,13,0.6224015951156616,0.6984472274780273,-0.1584586203098297,0.994525671005249
245,8,14,0.4377250671386719,0.7351815104484558,-0.1515369713306427,0.9946894645690918
246,8,15,0.6326830387115479,0.8722243309020996,-0.394656240940094,0.9315842986106873
247,8,16,0.4409307837486267,0.9093384742736816,-0.31921088695526123,0.87770676612854
248,8,17,0.6314412951469421,0.9251329898834229,-0.4675077795982361,0.8509297966957092
249,8,18,0.4373396933078766,0.9567304849624634,-0.38190922141075134,0.7234678864479065
250,8,19,0.6147655248641968,0.9273403882980347,-0.5083066821098328,0.8803149461746216
251,8,20,0.4511271119117737,0.9633790850639343,-0.43045473098754883,0.7721297740936279
252,8,21,0.6098005175590515,0.9068357944488525,-0.4173089861869812,0.8743195533752441
253,8,22,0.45889338850975037,0.9450663328170776,-0.3445592224597931,0.77492755651474
254,8,23,0.5757831335067749,0.8970212936401367,-0.0006889065261930227,0.9955381155014038
255,8,24,0.4878995418548584,0.9012696743011475,0.0013117745984345675,0.9930650591850281
256,8,25,0.5829803347587585,1.1288440227508545,-0.13207675516605377,0.4872922897338867
257,8,26,0.4881560206413269,1.1216742992401123,-0.1282787173986435,0.3486068844795227
258,8,27,0.5849976539611816,1.351922869682312,0.17781700193881989,0.015436208806931973
259,8,28,0.4948292374610901,1.3436237573623657,0.2186424434185028,0.006704444065690041
260,8,29,0.5883134603500366,1.3895035982131958,0.19850584864616394,0.00892313290387392
261,8,30,0.4960239827632904,1.3821604251861572,0.2405184507369995,0.005300313234329224
262,8,31,0.5765547156333923,1.4162245988845825,0.02092384733259678,0.0064826468005776405
263,8,32,0.5037939548492432,1.4113470315933228,0.05681419372558594,0.0024334893096238375
264,9,0,0.520341157913208,0.34558528661727905,-0.474867582321167,1.0
265,9,1,0.527849018573761,0.32191625237464905,-0.44921332597732544,1.0
266,9,2,0.5337132215499878,0.32092127203941345,-0.44921213388442993,1.0
267,9,3,0.5396676659584045,0.31983625888824463,-0.4493144452571869,1.0
268,9,4,0.5111849904060364,0.3256787061691284,-0.4456518292427063,1.0
269,9,5,0.5052745938301086,0.32707923650741577,-0.4454881548881531,0.9999998807907104
270,9,6,0.4993206560611725,0.328723281621933,-0.4454576075077057,1.0
271,9,7,0.5498919486999512,0.336395263671875,-0.28828495740890503,1.0
272,9,8,0.49412035942077637,0.34719958901405334,-0.2686423063278198,0.9999997615814209
273,9,9,0.5336481332778931,0.3733893632888794,-0.41653379797935486,0.9999997615814209
274,9,10,0.5116840600967407,0.37799134850502014,-0.4110443592071533,0.9999991655349731
275,9,11,0.596743643283844,0.502250075340271,-0.1956041306257248,0.9999918937683105
276,9,12,0.4586873948574066,0.5179855823516846,-0.18282003700733185,0.9998477697372437
277,9,13,0.6206300854682922,0.6923816204071045,-0.16135533154010773,0.9960132837295532
278,9,14,0.43724554777145386,0.718882143497467,-0.15776054561138153,0.9961438179016113
279,9,15,0.6144708395004272,0.8718494176864624,-0.425546258687973,0.9794296026229858
280,9,16,0.43802398443222046,0.9017153978347778,-0.32268354296684265,0.9428134560585022
281,9,17,0.6166077852249146,0.9258304238319397,-0.49697694182395935,0.9533776640892029
282,9,18,0.4336593747138977,0.9548213481903076,-0.3805540204048157,0.8550512194633484
283,9,19,0.5992041230201721,0.928271472454071,-0.5350347757339478,0.9612789154052734
284,9,20,0.44764694571495056,0.9615597128868103,-0.43100565671920776,0.8826791048049927
285,9,21,0.593830943107605,0.9070506691932678,-0.44563087821006775,0.9571126699447632
286,9,22,0.45635730028152466,0.9399904608726501,-0.3482406735420227,0.8849313855171204
287,9,23,0.5762349367141724,0.8949735760688782,-0.00368238752707839,0.9984317421913147
288,9,24,0.4886361062526703,0.8975483179092407,0.004321598447859287,0.996800422668457
289,9,25,0.5826026201248169,1.1376880407333374,-0.14738993346691132,0.5063981413841248
290,9,26,0.4861888289451599,1.1262282133102417,-0.10748951137065887,0.3144955039024353
291,9,27,0.5861046314239502,1.3703410625457764,0.15296608209609985,0.017045781016349792
292,9,28,0.4932987093925476,1.3519845008850098,0.22404620051383972,0.006807238329201937
293,9,29,0.590364933013916,1.4082186222076416,0.17253056168556213,0.00994897447526455
294,9,30,0.49503034353256226,1.3909664154052734,0.24417054653167725,0.005732406862080097
295,9,31,0.5753860473632812,1.4390193223953247,-0.014021152630448341,0.006554312538355589
296,9,32,0.5013436079025269,1.4219319820404053,0.06124870851635933,0.0025634090416133404
297,10,0,0.5219833850860596,0.3433586657047272,-0.4742525517940521,1.0
298,10,1,0.5292470455169678,0.32037463784217834,-0.4476494789123535,1.0
299,10,2,0.5348595380783081,0.31949591636657715,-0.44766291975975037,0.9999997615814209
300,10,3,0.5405756831169128,0.31854137778282166,-0.4477464556694031,1.0
301,10,4,0.5132023096084595,0.32359352707862854,-0.44749826192855835,1.0
302,10,5,0.5074688196182251,0.32476648688316345,-0.44734978675842285,0.9999995231628418
303,10,6,0.5016900300979614,0.32617121934890747,-0.447296679019928,1.0
304,10,7,0.5500953197479248,0.3341708779335022,-0.28727319836616516,0.9999998807907104
305,10,8,0.4959335923194885,0.3433780372142792,-0.276328980922699,0.9999995231628418
306,10,9,0.5344059467315674,0.37080150842666626,-0.414163202047348,0.9999992847442627
307,10,10,0.5131897926330566,0.37472692131996155,-0.4112269878387451,0.9999979734420776
308,10,11,0.5963312387466431,0.4974149167537689,-0.1967383325099945,0.9999819993972778
309,10,12,0.4601244330406189,0.5136358737945557,-0.19028212130069733,0.99981290102005
310,10,13,0.6206650733947754,0.6811271905899048,-0.19624848663806915,0.991647481918335
311,10,14,0.43926143646240234,0.7097610831260681,-0.1729731261730194,0.9974744915962219
312,10,15,0.6008042097091675,0.8521729111671448,-0.4457687437534332,0.9285615086555481
313,10,16,0.43890365958213806,0.8944205641746521,-0.3154933750629425,0.9625174403190613
314,10,17,0.6003059148788452,0.9094905257225037,-0.5177688598632812,0.8591548800468445
315,10,18,0.4335145950317383,0.9503883123397827,-0.36803126335144043,0.9021459817886353
316,10,19,0.5819570422172546,0.9071521162986755,-0.5515040755271912,0.8782775402069092
317,10,20,0.448086678981781,0.9590054750442505,-0.4179048538208008,0.9197991490364075
318,10,21,0.5786530375480652,0.8839312791824341,-0.4648659825325012,0.8756515383720398
319,10,22,0.45693081617355347,0.9360471963882446,-0.34010183811187744,0.9231410026550293
320,10,23,0.5760892629623413,0.8834230899810791,-0.01112235989421606,0.9986512064933777
321,10,24,0.4897114336490631,0.8852986097335815,0.01179465837776661,0.9980040192604065
322,10,25,0.5821725726127625,1.1314034461975098,-0.15485984086990356,0.532889187335968
323,10,26,0.4873495101928711,1.1247482299804688,-0.080362968146801,0.27297243475914
324,10,27,0.5841584205627441,1.3655630350112915,0.13291411101818085,0.018512120470404625
325,10,28,0.49311336874961853,1.3541265726089478,0.2219182550907135,0.006880313158035278
326,10,29,0.5883519649505615,1.4015675783157349,0.15162217617034912,0.010435612872242928
327,10,30,0.49467912316322327,1.3934876918792725,0.23960086703300476,0.006929103285074234
328,10,31,0.571612536907196,1.4380227327346802,-0.02557016909122467,0.006640376523137093
329,10,32,0.5006879568099976,1.4250932931900024,0.062099117785692215,0.0023689395748078823
330,11,0,0.523819088935852,0.34416624903678894,-0.49216803908348083,1.0
331,11,1,0.5313760042190552,0.32183223962783813,-0.4673224985599518,1.0
332,11,2,0.5370591282844543,0.32110482454299927,-0.4672917425632477,0.9999998807907104
333,11,3,0.5428305864334106,0.3203172981739044,-0.46732622385025024,1.0
